Index,Plaza Name,Sate,City,Geo Codes,Longitude,Latitudes,Road Width (pixels),Road Width (m),Congestion_Level,lat,lon,2023,2024
1277,"Thana Village
Toll Plaza",Haryana,Kaithal,"29.910500,76.507130",29.9105,76.50713,388.0,21.52,4.440497335701599,29.9105,76.50713,3.212500095,3.364545345
1278,"Thandikhui Toll
Plaza",Jammu & Kashmir,Samba,"32.6122983, 74.9376458",32.6122983,74.9376458,465.0,26.96,3.57653791130186,32.6122983,74.9376458,14.125,12.61727238
1279,Thenepalli Plaza,Andhra Pradesh,Thenepalli,"13.375431,79.078265",13.375431,79.078265,340.0,18.13,5.227391531625719,13.375431,79.078265,1.817499995,2.097272635
1280,"Thennamadevi
Toll Plaza",Tamil Nadu,"Tiruvannam
alai","11.989279, 79.475046",11.989279,79.475046,497.0,29.22,3.309066843150232,11.989279,79.475046,1.81583333,1.535454631
1281,"Thikariya Toll
Plaza",Rajasthan,Jaipur,"26.843328,75.615578",26.843328,75.615578,333.0,17.63,5.367686527106817,26.843328,75.615578,12.70833302,16.3572731
1282,Thimmalapura,Karnataka,Bellary,"15.05737,76.3569",15.05737,76.3569,406.0,22.79,4.203446826397646,15.05737,76.3569,17.87833405,9.9290905
1283,"Thiriya Khetal
Toll Plaza",Uttar Pradesh,Bareilly,"28.480289,79.283886",28.480289,79.283886,355.0,19.19,4.952947003467062,28.480289,79.283886,11.13916683,9.969090462
1284,"THIRPALI BADI
Toll Plaza",Rajasthan,Thirpali Badi,"29.910500,76.507130",29.9105,76.50713,300.0,15.3,6.134969325153374,29.9105,76.50713,3.212500095,3.364545345
1285,"THIRUMANDUR
AI TOLL PLAZA",Tamil Nadu,Perambalur,"11.396808,78.99356",11.396808,78.99356,483.0,28.23,3.421142661648991,11.396808,78.99356,14.59916687,10.14000034
1286,"Thiruparaithurai
Plaza",Tamil Nadu,"Tiruchirappa
lli","10.885791,78.557668",10.885791,78.557668,636.0,39.05,2.496878901373284,10.885791,78.557668,1.910833359,1.480000019
1287,"Thirupathisaram
Toll Plaza",Tamil Nadu,Nagercoil,"8.206201, 77.460289",8.206201,77.460289,388.0,21.52,4.440497335701599,8.206201,77.460289,13.35833359,10.84909058
1288,"Thiruvallam Toll
Plaza",Kerala,"Thiruvanant
hapuram","8.432799,76.959632",8.432799,76.959632,414.0,23.36,4.105090311986864,8.432799,76.959632,24.12333298,17.56272697
1289,"Thoraipakkam
Toll Plaza",Tamil Nadu,Chennai,"12.9564,80.2412",12.9564,80.2412,342.0,18.27,5.189413596263623,12.9564,80.2412,37.7816658,36.29090881
1290,"Thummalacheru
vu Toll Plaza",Andhra Pradesh,"Thummalac
heruvu","16.538341,79.798918",16.538341,79.798918,362.0,19.68,4.835589941972921,16.538341,79.798918,5.188333511,3.892727375
1291,Thuvakudi Plaza,Tamil Nadu,Thuvakudi,"10.739075, 78.825026",10.739075,78.825026,413.0,23.29,4.116920543433512,10.739075,78.825026,1.81916666,2.24727273
1292,Tidagundi,Karnataka,Vijayapura,"17.008350,75.758870",17.00835,75.75887,387.0,21.45,4.454342984409799,17.00835,75.75887,22.61583328,14.94363689
1293,Tidiayasar,Rajasthan,Churu,"28.057867,74.747246",28.057867,74.747246,277.0,13.67,6.81663258350375,28.057867,74.747246,7.539166451,8.895454407
1294,Tijara Toll,Rajasthan,Alwar,"27.922797, 76.838581",27.922797,76.838581,667.0,41.24,2.367424242424242,27.922797,76.838581,4.927499771,6.046363831
1295,Tikitoria,Madhya Pradesh,Sagar,"23.613398,79.087741",23.613398,79.087741,383.0,21.17,4.510599909788001,23.613398,79.087741,1.688333392,1.480909109
1296,"TimarwaniToll
Plaza",Madhya Pradesh,Timarwani,"74.546258, 23.069638",23.069638,74.546258,375.0,20.6,4.62962962962963,23.069638,74.546258,2.140833378,4.980909348
1297,Timri Toll Plaza,Madhya Pradesh,Jabalpur,"23.2216027, 79.8354176",23.2216027,79.8354176,318.0,16.57,5.691519635742743,23.2216027,79.8354176,4.684999943,2.75090909
1298,"Tippanal Toll
Plaza",Karnataka,Kanakagiri,"15.542704,76.447683",15.542704,76.447683,568.0,34.24,2.837684449489217,15.542704,76.447683,8.896666527,4.408181667
1299,Tirupachethi,Tamil Nadu,Sivagangai,"9.780766,78.335269",9.780766,78.335269,444.0,25.48,3.77643504531722,9.780766,78.335269,7.106666565,4.870909214
1300,Titarpani,Madhya Pradesh,Sagar,"23.217097,79.043014",23.217097,79.043014,477.0,27.81,3.471017007983339,23.217097,79.043014,2.294166565,2.208181858
1301,Titoli,Rajasthan,Dausa,"26.7704556,76.3391978",26.7704556,76.3391978,338.0,17.99,5.265929436545551,26.7704556,76.3391978,12.02499962,9.586363792
1302,Toda Toll Plaza,Bihar,Nalanda,"25.242639,85.786389",25.242639,85.786389,394.0,21.94,4.359197907585004,25.242639,85.786389,3.850000143,3.703636408
1303,"Toparia Toll
Plaza",Rajasthan,"Hanumagar
h","29.277272, 74.631967",29.277272,74.631967,371.0,20.32,4.690431519699812,29.277272,74.631967,1.200000048,1.399999976
1304,"Tragad Toll
Plaza",Gujarat,Ahmedabad,"23.128540, 72.592570",23.12854,72.59257,422.0,23.92,4.012841091492777,23.12854,72.59257,18.83416748,21.09000015
1305,Trichy Cochin,Tamil Nadu,Coimbatore,"11.005088,77.069038",11.005088,77.069038,386.0,21.38,4.468275245755139,11.005088,77.069038,12.81583309,13.75363636
1306,Trichy Salem,Tamil Nadu,Coimbatore,"11.012859,77.073174",11.012859,77.073174,581.0,35.16,2.765486725663717,11.012859,77.073174,8.524167061,7.71090889
1307,TSPA,Telangana,Hyderabad,"17.210101, 78.214002",17.210101,78.214002,605.0,36.86,2.641310089804543,17.210101,78.214002,2.555000067,2.463636398
1308,"TTD Saptagiri
Toll Plaza",Andhra Pradesh,"Tirupati
town","13.647300,79.402100",13.6473,79.4021,345.0,18.48,5.133470225872689,13.6473,79.4021,22.20499992,28.16818237
1309,Tukkuguda,Telangana,Hyderabad,"17.121063, 78.283524",17.121063,78.283524,305.0,15.65,6.006006006006007,17.121063,78.283524,3.12166667,3.24181819
1310,"TUMBADI TOLL
PLAZA",Karnataka,"KORATAGER
E","13.344609,77.142203",13.344609,77.142203,390.0,21.66,4.41306266548985,13.344609,77.142203,5.884166718,7.519999981
1311,"Tumkur Road
(P7) Toll",Karnataka,Bengaluru,"13.042389,77.475278",13.042389,77.475278,487.0,28.52,3.387533875338753,13.042389,77.475278,26.73500061,29.07636261
1312,Tundla Toll Plaza,Uttar Pradesh,Firozabad,"27.218247,78.272821",27.218247,78.272821,363.0,19.75,4.819277108433735,27.218247,78.272821,12.64750004,11.78727245
1313,"Tuptakli Toll
Plaza",Maharashtra,Digras,"20.079417, 77.762278",20.079417,77.762278,371.0,20.32,4.690431519699812,20.079417,77.762278,1.05250001,1.447272778
1314,Ubra Toll Plaza,Madhya Pradesh,Maihar,"23.94133333,80.81305556",23.94133333,80.81305556,475.0,27.67,3.487966515521451,23.94133333,80.81305556,1.0,1.00363636
1315,"Uchharangdesar
Toll Plaza",Rajasthan,Bikaner,"28.450153, 73.798944",28.450153,73.798944,619.0,37.84,2.574665293511843,28.450153,73.798944,8.079999924,9.499091148
1316,Udairamsar,Rajasthan,Bikaner,"28.023441,73.413482",28.023441,73.413482,304.0,15.58,6.031363088057902,28.023441,73.413482,6.960833073,6.252727032
1317,Ujara,Madhya Pradesh,Ujara,"25.0854986,79.7085139",25.0854986,79.7085139,575.0,34.73,2.79876854184159,25.0854986,79.7085139,2.857500076,2.066363573
1318,"Ujjain Sihasth
Bypass",Madhya Pradesh,Ujjain,"23.173326,75.734782",23.173326,75.734782,422.0,23.92,4.012841091492777,23.173326,75.734782,4.039166451,4.119091034
1319,"Ujjain-
Jhalawar(Binda)",Rajasthan,Jhalawar,"24.418694, 76.188203",24.418694,76.188203,457.0,26.4,3.64963503649635,24.418694,76.188203,2.268333435,1.903636336
1320,,,,,,,,,,33.5678,75.1832,27.18583298,24.82363701
1321,"Umapur TOLL
PLAZA",Uttar Pradesh,Prayagraj,"29.910500,76.507130",29.9105,76.50713,520.0,30.85,3.139717425431711,29.9105,76.50713,3.212500095,3.364545345
1322,Umred,Maharashtra,Kalamb,"20.293963, 78.683800",20.293963,78.6838,362.0,19.68,4.835589941972921,20.293963,78.6838,1.438333392,1.284545422
1323,"Umred Road
Toll Plaza",Maharashtra,Nagpur,"21.1034495,79.1453082",21.1034495,79.1453082,441.0,25.27,3.806623524933384,21.1034495,79.1453082,23.97249985,19.90636444
1324,Unchgaon,Uttar Pradesh,Raebareilly,"26.5727020, 81.5586920",26.572702,81.558692,379.0,20.88,4.570383912248629,26.572702,81.558692,7.084166527,7.20727253
1325,"Undewadi Toll
Plaza",Maharashtra,Pune,"18.271041, 74.525696",18.271041,74.525696,408.0,22.93,4.178854993731718,18.271041,74.525696,1.351666689,5.449999809
1326,Undri Toll Plaza,Maharashtra,Undri,"20.439943,76.459241",20.439943,76.459241,450.0,25.9,3.717472118959108,20.439943,76.459241,3.223333359,2.157272816
1327,"UNDVARIYA
TOLL PLAZA",Rajasthan,Sirohi,"24.633564,72.907054",24.633564,72.907054,387.0,21.45,4.454342984409799,24.633564,72.907054,5.547500134,5.549090862
1328,"Unguturu Toll
Plaza",Andhra Pradesh,"West
Godavari","16.823733,81.430668",16.823733,81.430668,428.0,24.35,3.944773175542406,16.823733,81.430668,5.082499981,5.100909233
1329,Upparpatti,Tamil Nadu,Upparpatti,"9.942242, 77.419467",9.942242,77.419467,525.0,31.2,3.105590062111801,9.942242,77.419467,2.0,2.333636284
1330,Usma Toll Plaza,Punjab,Amritsar,"31.37004,74.9525751",31.37004,74.9525751,434.0,24.77,3.880481179666279,31.37004,74.9525751,3.814166546,4.460000038
1331,Uthandi,Tamil Nadu,Chennai,"12.8616039,80.1718917",12.8616039,80.1718917,349.0,18.76,5.060728744939271,12.8616039,80.1718917,9.125,9.82818222
1332,UTHMAN,Rajasthan,Sirohi,"25.033571,72.94353",25.033571,72.94353,303.0,15.51,6.056935190793459,25.033571,72.94353,10.52583313,8.001817703
1333,"Vaddupalli Toll
Plaza",Andhra Pradesh,Anantapur,"14.67349,77.45764",14.67349,77.45764,467.0,27.1,3.558718861209964,14.67349,77.45764,2.676666737,2.214545488
1334,"Vadodara Toll
Plaza",Gujarat,Vadodara,"22.413798,73.149308",22.413798,73.149308,513.0,30.35,3.189792663476874,22.413798,73.149308,8.546667099,9.345454216
1335,"Vadodra Toll
Plaza",Gujarat,Vadodra,"22.353256, 73.236924",22.353256,73.236924,388.0,21.52,4.440497335701599,22.353256,73.236924,13.65250015,14.55000019
1336,"VAGAIKULAM
Toll Plaza",Tamil Nadu,"Thoothukud
i","8.7362399,78.0238105",8.7362399,78.0238105,412.0,23.22,4.128819157720892,8.7362399,78.0238105,3.377500057,8.78181839
1337,"Vaghasiya Toll
Plaza",Gujarat,Morbi,"22.42301,71.088805",22.42301,71.088805,480.0,28.02,3.445899379738112,22.42301,71.088805,9.152500153,9.334545135
1338,"Vaidyakinhi Toll
Plaza",Maharashtra,Beed,"18.789594, 75.578082",18.789594,75.578082,408.0,22.93,4.178854993731718,18.789594,75.578082,3.908333302,2.232727289
1339,"Vaiguntham Toll
Plaza",Tamil Nadu,Salem,"11.513282,77.923946",11.513282,77.923946,352.0,18.98,5.005005005005005,11.513282,77.923946,4.216666698,3.737272739
1340,"Vaishnodevi Toll
Plaza",Gujarat,Ahmedabad,"23.128240, 72.517730",23.12824,72.51773,311.0,16.08,5.85480093676815,23.12824,72.51773,12.56583309,15.10090923
1341,"Valayangulam
Toll Plaza",Tamil Nadu,Madurai,"9.8266107,78.0823004",9.8266107,78.0823004,340.0,18.13,5.227391531625719,9.8266107,78.0823004,3.789166689,3.810909033
1342,"Vallam Toll
Plaza",Tamil Nadu,"Tiruvannam
alai","12.744801, 79.151431",12.744801,79.151431,362.0,19.68,4.835589941972921,12.744801,79.151431,2.62166667,3.271818161
1343,"Valsang Toll
Plaza",Maharashtra,Valsang,"17.588648,76.076227",17.588648,76.076227,524.0,31.13,3.112356053532525,17.588648,76.076227,6.189166546,5.131818295
1344,"Valvanthankotta
i",Tamil Nadu,"Tiruchirappa
lli","10.744371,78.834044",10.744371,78.834044,380.0,20.95,4.555808656036446,10.744371,78.834044,5.969166756,5.582727432
1345,"Vanagaram Toll
Plaza",Tamil Nadu,Tiruvallur,"13.043526,80.149598",13.043526,80.149598,325.0,17.07,5.534034311012729,13.043526,80.149598,31.49749947,27.24909019
1346,Vanagiri,Karnataka,Koppal,"15.819341,76.174865",15.819341,76.174865,422.0,23.92,4.012841091492777,15.819341,76.174865,4.752500057,3.105454445
1347,"Vanana Toll
Plaza",Gujarat,Porbandar,"21.664929,69.709536",21.664929,69.709536,332.0,17.56,5.387931034482759,21.664929,69.709536,8.587499619,9.271818161
1348,"Vandiyur Toll
Plaza",Tamil Nadu,Madurai,"9.939015,78.1764076",9.939015,78.1764076,345.0,18.48,5.133470225872689,9.939015,78.1764076,7.909999847,9.690909386
1349,"Vaniyambadi
Toll Plaza",Tamil Nadu,Vellore,"12.648554,78.5833",12.648554,78.5833,406.0,22.79,4.203446826397646,12.648554,78.5833,9.416666985,13.55000019
1350,"Vanpari-
Paddhari Toll",Gujarat,Rajkot,"22.4460011,70.5835058",22.4460011,70.5835058,553.0,33.18,2.925687536571094,22.4460011,70.5835058,4.927500248,5.070909023
1351,"Vantada Toll
Plaza",Gujarat,Aravalli,"23.61615,73.254472",23.61615,73.254472,491.0,28.8,3.355704697986577,23.61615,73.254472,1.856666684,2.109090805
1352,"Varadharajapura
m",Tamil Nadu,Chennai,"12.9300926,80.0799475",12.9300926,80.0799475,405.0,22.72,4.215851602023609,12.9300926,80.0799475,17.25250053,13.72181797
1353,Varahi Toll Plaza,Gujarat,Patan,"23.791235,71.427581",23.791235,71.427581,399.0,22.3,4.291845493562231,23.791235,71.427581,4.865833282,5.558181763
1354,"Varwade Toll
Plaza",Maharashtra,Solapur,"17.957556,75.330977",17.957556,75.330977,380.0,20.95,4.555808656036446,17.957556,75.330977,8.719166756,5.911818027
1355,Vasad,Gujarat,Anand,"22.453302,73.070523",22.453302,73.070523,642.0,39.47,2.470966147763776,22.453302,73.070523,11.3708334,10.590909
1356,Vashi Toll Plaza,Maharashtra,Mumbai,"19.063952,72.980388",19.063952,72.980388,359.0,19.47,4.885197850512946,19.063952,72.980388,19.87916756,18.09181786
1357,"Vataman Toll
Plaza",Gujarat,Vataman,"22.504330,72.426520",22.50433,72.42652,433.0,24.7,3.891050583657587,22.50433,72.42652,16.87916756,15.68454552
1358,Vavadi Toll Plaza,Gujarat,Panchmahal,"22.792571,73.533274",22.792571,73.533274,304.0,15.58,6.031363088057902,22.792571,73.533274,3.542500019,3.635454655
1359,"Veeracholapura
m Plaza",Tamil Nadu,Villupuram,"11.736464,79.010409",11.736464,79.010409,429.0,24.42,3.933910306845004,11.736464,79.010409,4.252500057,4.814545631
1360,"VeeraValli TOLL
PLAZA",Andhra Pradesh,Anantapalli,"16.997034,81.491183",16.997034,81.491183,371.0,20.32,4.690431519699812,16.997034,81.491183,2.5,2.051818132
1361,"Velampatti fee
plaza",Tamil Nadu,Tiruppur,"10.99368, 77.41802",10.99368,77.41802,404.0,22.65,4.228329809725158,10.99368,77.41802,2.438333273,2.730000019
1362,Velanchettiyur,Tamil Nadu,Dindigul,"10.6990089,77.93067",10.6990089,77.93067,381.0,21.02,4.541326067211626,10.6990089,77.93067,3.154999971,3.161818266
1363,Vempadu,Andhra Pradesh,"Vishakhapat
nam","17.397831,82.67582",17.397831,82.67582,403.0,22.58,4.240882103477523,17.397831,82.67582,3.690000057,4.414545536
1364,"Vennathur Toll
Plaza",Tamil Nadu,Manjani,"9.542493, 78.863225",9.542493,78.863225,555.0,33.32,2.913752913752914,9.542493,78.863225,7.34916687,5.603636265
1365,Vidhyasagar Setu Toll Plaza,West Bengal,Howrah,"22.563293, 88.331751",22.563293,88.331751,353.0,19.05,4.987531172069826,22.563293,88.331751,27.84749985,26.81363678
1366,"Vighakhet Toll
Plaza",Uttar Pradesh,Lalitpur,"24.789578,78.448855",24.789578,78.448855,471.0,27.39,3.522367030644593,24.789578,78.448855,2.837500095,2.396363497
1367,"Vijayamangalam
Toll Plaza",Tamil Nadu,Erode,"11.245714,77.519702",11.245714,77.519702,597.0,36.29,2.681684097613301,11.245714,77.519702,5.46999979,6.092727184
1368,"Vikkravandi Toll
Plaza",Tamil Nadu,Villupuram,"12.024441,79.538059",12.024441,79.538059,480.0,28.02,3.445899379738112,12.024441,79.538059,8.266666412,6.611818314
1369,Virul Toll Plaza,Maharashtra,Wardha,"20.791275, 78.351523",20.791275,78.351523,415.0,23.43,4.093327875562832,20.791275,78.351523,17.51000023,12.51272774
1370,Visapur,Maharashtra,Visapur,"19.890278,79.339722",19.890278,79.339722,393.0,21.87,4.372540445999126,19.890278,79.339722,5.822500229,4.117272854
1371,"Vishankheda
Toll Plaza",Madhya Pradesh,Raisen,"23.022194,77.570611",23.022194,77.570611,334.0,17.7,5.347593582887701,23.022194,77.570611,6.927499771,7.016363621
1372,Wadgaon,Maharashtra,Kalamb,"20.449118, 78.370512",20.449118,78.370512,368.0,20.11,4.737091425864519,20.449118,78.370512,1.790833354,1.760909081
1373,"Wadi Road Toll
Plaza",Maharashtra,Nagpur,"21.1489772,79.0028058",21.1489772,79.0028058,819.0,51.98,1.887504718761797,21.1489772,79.0028058,18.6483326,18.9636364
1374,Waifal Toll Plaza,Maharashtra,Nagpur,"20.978788, 78.932204",20.978788,78.932204,633.0,38.83,2.510670348983179,20.978788,78.932204,59.3983345,38.94727325
1375,"WARYAM
NANGAL TOLL",Punjab,Amritsar,"31.731947,75.041365",31.731947,75.041365,441.0,25.27,3.806623524933384,31.731947,75.041365,6.166666508,5.865454674
1376,"Yashwantpur
Toll Plaza",Karnataka,Sandur,"15.051567, 76.508268",15.051567,76.508268,594.0,36.08,2.696871628910464,15.051567,76.508268,1.0,1.137272716
1377,"Yedashi Toll
Plaza",Maharashtra,Osmanabad,"18.3074605,75.9890916",18.3074605,75.9890916,380.0,20.95,4.555808656036446,18.3074605,75.9890916,6.255000114,9.605454445
1378,"Yeddore Toll
Plaza",Karnataka,Mysore,"12.247019,76.883537",12.247019,76.883537,465.0,26.96,3.57653791130186,12.247019,76.883537,2.989166737,3.661818266
1379,"Yelgaon Toll
Plaza",Maharashtra,"Yelgaon
Village","20.478210,76.209380",20.47821,76.20938,474.0,27.6,3.496503496503496,20.47821,76.20938,1.615833282,1.457272768
1380,Yelkali Toll Plaza,Maharashtra,Wardha,"20.802832, 78.597029",20.802832,78.597029,623.0,38.13,2.555583950932788,20.802832,78.597029,28.25916672,16.40181732
